Customer_ID,Age,Gender,Location,Browsing_History,Purchase_History,Customer_Segment,Avg_Order_Value,Holiday,Season
C1845,29,female,kolkata,"['Electronics', 'Fitness']","['Headphones', 'Treadmill']",occasional shopper,714.13,no,spring
C1846,56,other,chennai,['Beauty'],['Perfume'],occasional shopper,986.17,no,winter
C1847,59,female,bangalore,['Home Decor'],['Cushions'],occasional shopper,4244.43,yes,winter
C1848,48,other,chennai,"['Fashion', 'Electronics']","['T-shirt', 'Laptop']",occasional shopper,3088.13,yes,autumn
C1849,26,male,bangalore,['Electronics'],['Smartphone'],new visitor,695.11,no,autumn
C1850,43,male,bangalore,"['Fitness', 'Books']","['Resistance Bands', 'Comics']",frequent buyer,3569.07,no,winter
C1851,47,male,kolkata,['Fitness'],['Resistance Bands'],new visitor,4061.75,yes,summer
C1852,23,other,delhi,"['Beauty', 'Fashion', 'Electronics']","['Moisturizer', 'T-shirt', 'Smartphone']",frequent buyer,788.05,yes,spring
C1853,50,male,kolkata,['Fitness'],['Resistance Bands'],occasional shopper,965.4,no,autumn
C1854,28,female,mumbai,"['Beauty', 'Fitness', 'Books']","['Moisturizer', 'Dumbbells', 'Fiction']",new visitor,1067.95,no,spring
C1855,60,male,delhi,['Books'],['Comics'],occasional shopper,4741.3,no,spring
C1856,44,female,chennai,['Fashion'],['T-shirt'],frequent buyer,2357.0,no,summer
C1857,44,other,kolkata,"['Beauty', 'Books']","['Moisturizer', 'Fiction']",frequent buyer,1656.57,yes,spring
C1858,29,other,kolkata,"['Fitness', 'Electronics']","['Yoga Mat', 'Smartwatch']",occasional shopper,1606.98,yes,spring
C1859,24,female,bangalore,"['Beauty', 'Fitness']","['Lipstick', 'Dumbbells']",frequent buyer,3290.71,yes,autumn
C1860,50,male,delhi,"['Fashion', 'Books']","['Shoes', 'Fiction']",frequent buyer,1161.56,no,spring
C1861,51,other,mumbai,"['Home Decor', 'Fashion', 'Fitness']","['Wall Art', 'T-shirt', 'Yoga Mat']",occasional shopper,3314.21,no,autumn
C1862,44,male,delhi,"['Fitness', 'Books']","['Treadmill', 'Biography']",occasional shopper,3991.24,yes,winter
C1863,60,other,mumbai,"['Electronics', 'Home Decor']","['Headphones', 'Lamp']",frequent buyer,3043.67,yes,spring
C1864,49,male,kolkata,"['Electronics', 'Fitness', 'Books']","['Headphones', 'Dumbbells', 'Non-fiction']",frequent buyer,3043.54,no,autumn
C1865,24,other,delhi,"['Electronics', 'Fitness']","['Smartwatch', 'Resistance Bands']",occasional shopper,3975.15,no,spring
C1866,53,female,mumbai,['Fitness'],['Dumbbells'],new visitor,3993.67,yes,summer
C1867,26,female,chennai,"['Home Decor', 'Fashion']","['Cushions', 'T-shirt']",occasional shopper,1627.98,no,summer
C1868,46,female,delhi,"['Home Decor', 'Fashion', 'Beauty']","['Cushions', 'Shoes', 'Moisturizer']",occasional shopper,4880.96,yes,spring
C1869,45,other,kolkata,"['Beauty', 'Books']","['Lipstick', 'Biography']",frequent buyer,3167.27,yes,winter
C1870,26,female,bangalore,['Books'],['Fiction'],frequent buyer,3526.96,no,autumn
C1871,46,male,bangalore,"['Beauty', 'Fashion', 'Fitness']","['Moisturizer', 'T-shirt', 'Dumbbells']",frequent buyer,3863.58,no,summer
C1872,59,other,bangalore,"['Fitness', 'Books', 'Beauty']","['Yoga Mat', 'Biography', 'Perfume']",frequent buyer,2712.17,yes,summer
C1873,52,female,kolkata,"['Fashion', 'Electronics', 'Fitness']","['Jacket', 'Laptop', 'Resistance Bands']",occasional shopper,4608.89,no,spring
C1874,18,female,mumbai,['Beauty'],['Perfume'],frequent buyer,4067.79,no,winter
C1875,20,male,bangalore,['Books'],['Biography'],new visitor,3943.71,no,autumn
C1876,51,female,bangalore,"['Fashion', 'Home Decor', 'Fitness']","['Jeans', 'Cushions', 'Dumbbells']",frequent buyer,3300.03,no,autumn
C1877,60,female,kolkata,"['Fashion', 'Electronics', 'Books']","['T-shirt', 'Smartwatch', 'Biography']",new visitor,2640.77,yes,winter
C1878,59,other,bangalore,['Fitness'],['Yoga Mat'],frequent buyer,1362.06,yes,spring
C1879,45,male,chennai,"['Home Decor', 'Electronics', 'Fitness']","['Curtains', 'Headphones', 'Yoga Mat']",occasional shopper,1946.11,yes,summer
C1880,22,male,delhi,"['Home Decor', 'Beauty', 'Fitness']","['Wall Art', 'Moisturizer', 'Yoga Mat']",new visitor,2156.77,no,summer
C1881,42,other,delhi,['Home Decor'],['Curtains'],frequent buyer,598.42,yes,winter
C1882,24,male,mumbai,"['Fashion', 'Books', 'Beauty']","['T-shirt', 'Biography', 'Moisturizer']",occasional shopper,2942.98,no,summer
C1883,48,male,delhi,"['Fitness', 'Beauty']","['Resistance Bands', 'Foundation']",new visitor,783.15,yes,winter
C1884,26,male,mumbai,"['Electronics', 'Books']","['Headphones', 'Non-fiction']",new visitor,1676.26,no,spring
C1885,60,other,kolkata,"['Home Decor', 'Electronics', 'Books']","['Curtains', 'Smartphone', 'Biography']",occasional shopper,4019.56,yes,winter
C1886,50,male,kolkata,"['Beauty', 'Books', 'Fitness']","['Perfume', 'Non-fiction', 'Treadmill']",new visitor,4377.64,no,spring
C1887,52,male,delhi,['Fashion'],['T-shirt'],new visitor,881.26,yes,autumn
C1888,41,other,chennai,['Fitness'],['Dumbbells'],frequent buyer,2902.4,yes,spring
C1889,55,female,chennai,"['Fashion', 'Home Decor']","['Jeans', 'Wall Art']",frequent buyer,4565.91,yes,summer
C1890,49,male,mumbai,"['Beauty', 'Home Decor']","['Perfume', 'Wall Art']",new visitor,1027.27,no,winter
C1891,35,other,bangalore,"['Fashion', 'Fitness']","['Jacket', 'Treadmill']",occasional shopper,886.17,yes,autumn
C1892,41,other,chennai,"['Books', 'Electronics', 'Fitness']","['Comics', 'Laptop', 'Dumbbells']",new visitor,2731.55,no,spring
C1893,21,female,bangalore,['Beauty'],['Lipstick'],new visitor,4040.11,no,winter
C1894,22,other,kolkata,['Fitness'],['Resistance Bands'],new visitor,4933.05,yes,spring
C1895,45,other,bangalore,"['Home Decor', 'Fashion']","['Cushions', 'T-shirt']",new visitor,1598.08,no,winter
C1896,50,other,chennai,"['Fitness', 'Beauty', 'Fashion']","['Yoga Mat', 'Lipstick', 'Jeans']",occasional shopper,531.43,no,winter
C1897,56,female,bangalore,['Electronics'],['Smartphone'],frequent buyer,1851.07,yes,winter
C1898,46,female,kolkata,"['Fashion', 'Home Decor']","['T-shirt', 'Lamp']",new visitor,3376.91,yes,autumn
C1899,37,female,kolkata,['Fashion'],['Jacket'],new visitor,3641.55,yes,summer
C1900,51,male,delhi,['Fashion'],['Jeans'],occasional shopper,2218.37,yes,spring
C1901,33,female,bangalore,['Books'],['Comics'],occasional shopper,1034.19,no,autumn
C1902,46,other,bangalore,"['Fashion', 'Electronics', 'Home Decor']","['Jeans', 'Laptop', 'Curtains']",frequent buyer,2718.48,no,summer
C1903,22,female,chennai,"['Home Decor', 'Fashion', 'Beauty']","['Curtains', 'Jacket', 'Lipstick']",new visitor,1009.16,no,summer
C1904,59,male,chennai,['Beauty'],['Foundation'],frequent buyer,4860.99,no,autumn
C1905,52,female,delhi,"['Fashion', 'Electronics', 'Home Decor']","['T-shirt', 'Smartwatch', 'Wall Art']",new visitor,781.52,no,summer
C1906,21,female,kolkata,['Home Decor'],['Wall Art'],frequent buyer,2114.73,yes,spring
C1907,56,other,mumbai,"['Fashion', 'Electronics', 'Fitness']","['Shoes', 'Headphones', 'Yoga Mat']",new visitor,3149.9,yes,spring
C1908,21,other,bangalore,"['Fashion', 'Home Decor', 'Beauty']","['Shoes', 'Lamp', 'Perfume']",new visitor,2079.87,no,spring
C1909,50,male,chennai,"['Electronics', 'Fitness']","['Headphones', 'Dumbbells']",new visitor,1591.48,yes,autumn
C1910,60,female,bangalore,"['Fitness', 'Fashion', 'Home Decor']","['Resistance Bands', 'Jeans', 'Curtains']",new visitor,2627.48,no,autumn
C1911,46,female,chennai,"['Electronics', 'Home Decor']","['Smartwatch', 'Cushions']",frequent buyer,3565.57,yes,winter
C1912,33,female,delhi,['Fashion'],['Jacket'],occasional shopper,747.83,yes,winter
C1913,34,female,mumbai,['Fitness'],['Treadmill'],occasional shopper,3852.04,yes,winter
C1914,42,male,kolkata,"['Books', 'Fitness']","['Non-fiction', 'Yoga Mat']",occasional shopper,4307.01,yes,winter
C1915,55,male,kolkata,"['Books', 'Home Decor']","['Comics', 'Wall Art']",frequent buyer,1284.41,yes,summer
C1916,54,female,mumbai,"['Books', 'Beauty']","['Fiction', 'Foundation']",frequent buyer,2375.86,yes,autumn
C1917,45,other,bangalore,"['Fashion', 'Beauty', 'Home Decor']","['Jacket', 'Foundation', 'Curtains']",occasional shopper,3872.61,no,spring
C1918,60,other,bangalore,"['Beauty', 'Electronics', 'Home Decor']","['Perfume', 'Headphones', 'Cushions']",occasional shopper,1621.46,yes,winter
C1919,24,female,mumbai,"['Fashion', 'Fitness', 'Home Decor']","['T-shirt', 'Dumbbells', 'Wall Art']",frequent buyer,506.76,no,spring
C1920,47,male,chennai,"['Fitness', 'Home Decor']","['Dumbbells', 'Curtains']",new visitor,3897.94,no,winter
C1921,34,female,bangalore,"['Fitness', 'Home Decor', 'Electronics']","['Treadmill', 'Curtains', 'Smartphone']",occasional shopper,3085.23,yes,autumn
C1922,58,female,mumbai,"['Electronics', 'Books', 'Fashion']","['Laptop', 'Non-fiction', 'Jacket']",frequent buyer,819.24,yes,spring
C1923,28,female,delhi,['Fashion'],['Jacket'],occasional shopper,2816.69,yes,winter
C1924,49,other,chennai,"['Electronics', 'Home Decor', 'Beauty']","['Smartphone', 'Curtains', 'Foundation']",occasional shopper,1210.99,no,winter
C1925,27,female,bangalore,"['Fashion', 'Books', 'Electronics']","['Jeans', 'Biography', 'Smartphone']",frequent buyer,2497.85,yes,spring
C1926,34,female,bangalore,"['Beauty', 'Fitness', 'Electronics']","['Moisturizer', 'Treadmill', 'Smartwatch']",new visitor,1874.17,no,winter
C1927,30,male,kolkata,"['Books', 'Fitness']","['Comics', 'Yoga Mat']",frequent buyer,1924.39,no,spring
C1928,38,male,chennai,['Electronics'],['Laptop'],frequent buyer,2628.81,no,summer
C1929,39,female,bangalore,"['Electronics', 'Beauty', 'Fitness']","['Smartwatch', 'Lipstick', 'Dumbbells']",frequent buyer,4771.12,no,summer
C1930,19,female,delhi,['Home Decor'],['Lamp'],frequent buyer,1448.6,no,spring
C1931,43,female,bangalore,"['Fitness', 'Home Decor', 'Electronics']","['Treadmill', 'Curtains', 'Smartphone']",new visitor,4182.28,no,winter
C1932,40,other,bangalore,"['Fashion', 'Home Decor', 'Electronics']","['T-shirt', 'Wall Art', 'Laptop']",frequent buyer,1527.42,yes,autumn
C1933,28,male,bangalore,['Fashion'],['Jacket'],frequent buyer,1185.13,no,summer
C1934,49,female,kolkata,"['Fitness', 'Electronics']","['Resistance Bands', 'Smartwatch']",frequent buyer,4883.99,yes,summer
C1935,59,other,mumbai,"['Beauty', 'Electronics']","['Moisturizer', 'Smartwatch']",occasional shopper,977.67,yes,autumn
C1936,26,other,bangalore,['Beauty'],['Moisturizer'],frequent buyer,637.85,yes,winter
C1937,18,female,delhi,"['Fashion', 'Electronics']","['Jacket', 'Smartwatch']",new visitor,3141.75,yes,summer
C1938,56,other,mumbai,"['Fitness', 'Electronics', 'Home Decor']","['Treadmill', 'Headphones', 'Wall Art']",occasional shopper,2488.62,no,spring
C1939,44,male,kolkata,['Fashion'],['T-shirt'],frequent buyer,3768.33,yes,winter
C1940,54,male,kolkata,"['Electronics', 'Books']","['Smartphone', 'Comics']",new visitor,519.97,no,spring
C1941,46,other,delhi,"['Beauty', 'Fashion']","['Lipstick', 'Jeans']",occasional shopper,682.34,no,winter
C1942,48,other,delhi,['Electronics'],['Smartwatch'],occasional shopper,681.12,yes,summer
C1943,55,male,chennai,['Books'],['Fiction'],occasional shopper,4090.47,no,summer
C1944,22,other,mumbai,['Fashion'],['T-shirt'],new visitor,4082.94,yes,spring
C1945,23,male,mumbai,"['Electronics', 'Home Decor']","['Smartwatch', 'Curtains']",new visitor,2328.06,yes,summer
C1946,60,male,bangalore,"['Fitness', 'Fashion', 'Electronics']","['Dumbbells', 'T-shirt', 'Headphones']",frequent buyer,1025.11,yes,spring
C1947,53,female,chennai,"['Fitness', 'Beauty', 'Books']","['Dumbbells', 'Moisturizer', 'Non-fiction']",frequent buyer,3323.12,no,spring
C1948,57,female,chennai,['Books'],['Fiction'],frequent buyer,4503.69,no,summer
C1949,48,other,delhi,"['Electronics', 'Fashion']","['Headphones', 'Jeans']",frequent buyer,4646.93,no,winter
C1950,22,other,delhi,"['Home Decor', 'Books', 'Electronics']","['Wall Art', 'Non-fiction', 'Headphones']",new visitor,4747.1,yes,spring
C1951,44,male,bangalore,['Electronics'],['Headphones'],occasional shopper,4708.26,no,autumn
C1952,28,male,kolkata,"['Fitness', 'Home Decor', 'Fashion']","['Dumbbells', 'Wall Art', 'T-shirt']",new visitor,1141.04,no,winter
C1953,54,female,mumbai,"['Electronics', 'Fitness', 'Beauty']","['Laptop', 'Dumbbells', 'Lipstick']",frequent buyer,1754.02,yes,autumn
C1954,39,female,chennai,['Electronics'],['Headphones'],occasional shopper,2110.14,no,spring
C1955,25,other,delhi,['Books'],['Non-fiction'],occasional shopper,1138.15,yes,autumn
C1956,60,male,kolkata,"['Electronics', 'Fashion']","['Smartwatch', 'T-shirt']",frequent buyer,1563.99,no,spring
C1957,44,female,bangalore,"['Home Decor', 'Electronics']","['Lamp', 'Headphones']",occasional shopper,594.81,no,autumn
C1958,22,female,delhi,['Books'],['Non-fiction'],frequent buyer,4083.29,no,winter
C1959,44,female,bangalore,['Fitness'],['Dumbbells'],frequent buyer,504.38,no,winter
C1960,46,male,delhi,"['Fitness', 'Beauty', 'Fashion']","['Resistance Bands', 'Moisturizer', 'Jacket']",new visitor,1290.23,no,autumn
C1961,24,other,mumbai,"['Electronics', 'Home Decor']","['Smartphone', 'Curtains']",occasional shopper,4060.98,no,winter
C1962,24,other,chennai,['Fitness'],['Resistance Bands'],frequent buyer,3287.52,no,autumn
C1963,49,female,delhi,"['Electronics', 'Fitness']","['Smartphone', 'Resistance Bands']",frequent buyer,4073.15,yes,winter
C1964,27,male,mumbai,"['Electronics', 'Home Decor']","['Smartwatch', 'Curtains']",occasional shopper,2871.68,no,summer
C1965,46,female,chennai,"['Fitness', 'Electronics', 'Beauty']","['Treadmill', 'Laptop', 'Moisturizer']",new visitor,4847.32,yes,spring
C1966,56,other,chennai,"['Electronics', 'Fitness', 'Home Decor']","['Laptop', 'Treadmill', 'Cushions']",occasional shopper,1209.65,no,autumn
C1967,20,female,delhi,['Books'],['Non-fiction'],new visitor,3602.63,no,autumn
C1968,59,female,chennai,"['Fitness', 'Home Decor']","['Resistance Bands', 'Curtains']",new visitor,3879.48,yes,winter
C1969,40,female,chennai,"['Electronics', 'Fashion']","['Headphones', 'Shoes']",frequent buyer,3551.14,no,summer
C1970,18,other,delhi,"['Fitness', 'Beauty', 'Books']","['Resistance Bands', 'Moisturizer', 'Comics']",occasional shopper,3866.26,no,summer
C1971,30,male,bangalore,"['Fitness', 'Electronics', 'Beauty']","['Dumbbells', 'Smartphone', 'Perfume']",new visitor,3466.09,no,autumn
C1972,52,male,delhi,"['Home Decor', 'Beauty']","['Cushions', 'Foundation']",occasional shopper,1717.95,no,autumn
C1973,42,female,bangalore,['Books'],['Fiction'],occasional shopper,3474.55,no,spring
C1974,53,male,bangalore,"['Books', 'Fitness', 'Fashion']","['Biography', 'Treadmill', 'Shoes']",frequent buyer,2411.54,yes,autumn
C1975,41,other,kolkata,"['Beauty', 'Home Decor', 'Electronics']","['Moisturizer', 'Wall Art', 'Smartphone']",new visitor,3547.05,no,spring
C1976,46,male,chennai,"['Fashion', 'Beauty']","['Shoes', 'Moisturizer']",new visitor,845.08,yes,spring
C1977,51,other,mumbai,['Home Decor'],['Lamp'],frequent buyer,4735.55,yes,autumn
C1978,49,female,mumbai,"['Fashion', 'Electronics']","['T-shirt', 'Smartwatch']",frequent buyer,4346.71,yes,spring
C1979,32,other,mumbai,"['Fitness', 'Beauty']","['Dumbbells', 'Foundation']",new visitor,4438.63,yes,summer
C1980,52,female,bangalore,"['Fitness', 'Books', 'Fashion']","['Dumbbells', 'Fiction', 'Shoes']",new visitor,1174.09,no,spring
C1981,28,male,bangalore,['Fashion'],['Jeans'],occasional shopper,3401.42,yes,winter
C1982,59,other,kolkata,"['Beauty', 'Electronics', 'Home Decor']","['Lipstick', 'Smartphone', 'Lamp']",frequent buyer,1622.58,no,winter
C1983,40,female,bangalore,['Fashion'],['Jacket'],occasional shopper,1343.98,yes,winter
C1984,37,male,bangalore,['Books'],['Biography'],occasional shopper,1051.51,no,summer
C1985,59,male,bangalore,"['Beauty', 'Home Decor']","['Lipstick', 'Cushions']",occasional shopper,3166.2,yes,winter
C1986,45,male,delhi,"['Beauty', 'Electronics', 'Fashion']","['Lipstick', 'Smartwatch', 'Jacket']",new visitor,3153.18,yes,summer
C1987,43,male,bangalore,"['Books', 'Beauty']","['Comics', 'Moisturizer']",occasional shopper,1309.24,no,summer
C1988,56,male,kolkata,"['Books', 'Beauty']","['Non-fiction', 'Moisturizer']",new visitor,514.66,yes,summer
C1989,33,female,chennai,['Fitness'],['Treadmill'],frequent buyer,2827.92,no,winter
C1990,32,other,chennai,"['Books', 'Home Decor', 'Electronics']","['Fiction', 'Curtains', 'Smartwatch']",frequent buyer,3316.71,yes,spring
C1991,57,female,delhi,"['Books', 'Beauty']","['Biography', 'Perfume']",frequent buyer,3532.0,no,winter
C1992,43,male,chennai,"['Electronics', 'Home Decor']","['Smartwatch', 'Cushions']",occasional shopper,4963.05,no,winter
C1993,30,other,delhi,['Fashion'],['T-shirt'],frequent buyer,4458.17,no,autumn
C1994,45,male,mumbai,"['Fashion', 'Books']","['T-shirt', 'Non-fiction']",occasional shopper,3240.72,no,autumn
C1995,43,other,mumbai,"['Books', 'Fitness', 'Home Decor']","['Comics', 'Yoga Mat', 'Wall Art']",occasional shopper,3629.24,yes,autumn
C1996,18,male,delhi,['Books'],['Comics'],occasional shopper,2570.83,no,spring
C1997,59,male,delhi,"['Fitness', 'Home Decor']","['Resistance Bands', 'Wall Art']",frequent buyer,1528.05,yes,summer
C1998,23,female,kolkata,['Home Decor'],['Lamp'],new visitor,4150.55,yes,summer
C1999,55,female,chennai,['Books'],['Biography'],occasional shopper,4799.89,no,summer
C2000,34,other,bangalore,"['Fashion', 'Beauty', 'Home Decor']","['T-shirt', 'Moisturizer', 'Curtains']",occasional shopper,4336.52,yes,summer
C2001,42,male,delhi,['Books'],['Biography'],new visitor,2407.77,yes,winter
C2002,55,female,mumbai,"['Books', 'Fashion']","['Fiction', 'T-shirt']",new visitor,582.96,no,autumn
C2003,59,other,chennai,"['Home Decor', 'Fashion', 'Beauty']","['Curtains', 'Jeans', 'Perfume']",occasional shopper,4547.58,yes,summer
C2004,18,female,mumbai,['Fashion'],['Jeans'],frequent buyer,3593.73,yes,autumn
C2005,56,other,delhi,['Fashion'],['Jeans'],new visitor,4483.88,no,summer
C2006,25,male,chennai,['Electronics'],['Headphones'],frequent buyer,2981.1,yes,autumn
C2007,25,other,bangalore,"['Beauty', 'Electronics']","['Perfume', 'Headphones']",new visitor,2290.27,yes,winter
C2008,43,female,kolkata,['Fashion'],['T-shirt'],occasional shopper,3367.85,yes,autumn
C2009,22,male,chennai,"['Fitness', 'Books', 'Electronics']","['Treadmill', 'Non-fiction', 'Headphones']",occasional shopper,1946.67,no,winter
C2010,39,female,mumbai,"['Books', 'Fitness']","['Biography', 'Dumbbells']",new visitor,1322.36,no,winter
C2011,46,other,kolkata,"['Beauty', 'Fashion', 'Home Decor']","['Foundation', 'Shoes', 'Curtains']",frequent buyer,1356.26,yes,winter
C2012,20,male,chennai,['Books'],['Biography'],new visitor,3380.98,no,summer
C2013,20,male,chennai,"['Beauty', 'Fitness', 'Fashion']","['Lipstick', 'Yoga Mat', 'T-shirt']",frequent buyer,4873.09,yes,winter
C2014,34,other,mumbai,['Fitness'],['Dumbbells'],occasional shopper,2647.68,no,winter
C2015,26,male,kolkata,"['Fitness', 'Fashion', 'Books']","['Yoga Mat', 'T-shirt', 'Fiction']",new visitor,1218.36,no,autumn
C2016,22,female,bangalore,"['Fashion', 'Home Decor']","['Jeans', 'Wall Art']",new visitor,4188.63,no,summer
C2017,58,other,delhi,"['Beauty', 'Electronics', 'Home Decor']","['Moisturizer', 'Laptop', 'Cushions']",occasional shopper,4329.59,yes,winter
C2018,25,male,mumbai,"['Electronics', 'Fitness', 'Books']","['Laptop', 'Yoga Mat', 'Non-fiction']",frequent buyer,3694.53,no,autumn
C2019,35,male,kolkata,"['Beauty', 'Electronics']","['Perfume', 'Smartphone']",new visitor,3800.06,no,spring
C2020,59,female,delhi,"['Fitness', 'Fashion', 'Books']","['Treadmill', 'Jacket', 'Fiction']",frequent buyer,1708.79,no,summer
C2021,41,male,bangalore,"['Home Decor', 'Electronics']","['Curtains', 'Smartphone']",frequent buyer,3319.36,no,winter
